movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20241230,낮엔 도련님이랑 밤엔 시아버지랑-여보 미안해,SINANKAO GIBO,2023,20240621,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20241242,남편 몰래 옆집남자의 씨를 품었다,DANARINO DAGAKUSEI,2023,20240621,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20218459,드라이브,Drive,2022,20240612,장편,개봉,한국,스릴러,한국,스릴러
20241017,불륜으로 힐링하는 유부녀,,2024,20240620,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20241016,남동생에게 남자의 몸을 배웠습니다,,2024,20240620,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20223596,아주 오래된 미래도시,A Tale of Old Cities,2023,20240619,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20240397,김준수 콘서트 무비 챕터 원 : 레크리에이션,XIA 2024 ENCORE CONCERT Chapter 1 : Recreation,2024,20240605,장편,개봉,한국,공연,한국,공연
20240189,"1초 앞, 1초 뒤","One Second Ahead, One Second Behind",2023,20240619,장편,개봉,일본,"멜로/로맨스,판타지",일본,멜로/로맨스
20234413,프렌치 수프,The Taste of Things,2023,20240619,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스
20249357,캣퍼슨,Cat Person,2023,20240619,장편,개봉,프랑스,"드라마,공포(호러),스릴러",프랑스,드라마
20225823,카브리올레,Cabriolet,2021,20240619,장편,개봉,한국,드라마,한국,드라마
20240261,이소룡-들,ENTER THE CLONES OF BRUCE,2023,20240619,장편,개봉,미국,다큐멘터리,미국,다큐멘터리
20241241,의붓아들 떡맛에 길들여진 새엄마,TUREKONI NURETAGIBO-01,2022,20240619,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20241283,육체사죄-뒷문 열어준 이웃여자,,2023,20240619,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20232998,대치동 스캔들,The Daechi Scandal,2024,20240619,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마
20240441,노 웨이 업,No Way Up,2024,20240619,장편,개봉,영국,"액션,스릴러",영국,액션
20241229,낯선 남자랑 싸버렸습니다,MATIGAETA TADAIMA,2023,20240619,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20241061,치욕의 네토-거근에 중독된 아내,,2022,20240618,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241040,최면섹스-쑤셔달라며 애걸복걸,,2023,20240618,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241038,잠든 상사 옆에서 사모님과 싸버렸다,,2023,20240618,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241039,시아버지 맛에 축축해졌다,,2023,20240618,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20248879,드림 시나리오,Dream Scenario,2023,20240529,장편,개봉,미국,"코미디,드라마",미국,코미디
20191143,원더랜드,WONDERLAND,2024,20240605,장편,개봉,한국,드라마,한국,드라마
20241035,초대남 맛에 성감터진 내 섹파,,2023,20240617,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241036,내 아내가 후배와 싸고 있다,,2023,20240617,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241037,남편 앞에서 날 세워준 사모님,,2023,20240617,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241051,구멍공유-구멍 잘 여는 새엄마,,2023,20240617,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240413,라파엘로. 예술의 군주,Raphael. The Lord of the Arts,2017,20240529,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20240310,거북의 등딱지는 갈비뼈,A Turtle’s Shell is a Human’s Ribs,2022,20240601,장편,개봉,일본,애니메이션,일본,애니메이션
20240411,뺑소니: 최고로 최악의 날,LEAVING THE SCENE,2019,20240616,장편,개봉,일본,"드라마,범죄",일본,드라마
20241048,제수씨 물은 어떤 맛일까,,2023,20240615,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241049,임신클리닉-남편 옆에서 임신시켜준다,,2023,20240615,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241050,여친 대여 서비스-원하면 그것까지 하구요,,2023,20240615,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241291,탈옥정사,,2024,20240614,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240923,여보 미안해요-참지 못해 씨받는 미망인 ,TUREKOMIJYUKU,2023,20240614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20240921,남편 직장상사를 세워줬습니다,WAKAN OKASARETATUMA-11,2022,20240614,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20234225,마이 스몰 랜드,My Small Land,2022,20240201,장편,개봉,일본,드라마,일본,드라마
20249394,유코의 평형추,A BALANCE,2020,20240501,장편,개봉,일본,드라마,일본,드라마
20232315,다우렌의 결혼,Dauren's Wedding,2023,20240612,장편,개봉,한국,드라마,한국,드라마
20241030,헤픈 엄마-새엄마가 뒷문 열어준 날,,2022,20240613,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240373,운동하는 후배를 탐하는 여선배,,2024,20240613,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240354,역대급 슬렌더 미녀의 섹스,,2024,20240613,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20241031,양아들의 씨물 맛을 못 잊는 엄마,,2023,20240613,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241032,아주버님 지갑 털다 뒷구멍 털렸어요,,2023,20240613,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241014,갈라진 계곡 헤집는 굵은 아주버님,,2023,20240613,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20212353,생츄어리,Sanctuary,2022,20240612,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20240242,키타로 탄생 게게게의 수수께끼,The Birth of Kitaro: The Mystery of GeGeGe,2023,20240612,장편,개봉,일본,애니메이션,일본,애니메이션
20240388,퀸 엘리자베스,Elizabeth: A Portrait in Part(s),2022,20240612,장편,개봉,영국,다큐멘터리,영국,다큐멘터리
20247564,기괴도,Immersion,2023,20240612,장편,개봉,일본,공포(호러),일본,공포(호러)
20236474,넥스트 골 윈즈,Next Goal Wins,2023,20240124,장편,개봉,미국,코미디,미국,코미디
20240554,흑인 남친 자취방에서 생긴일,,2024,20240607,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240841,"친구,이혼녀 그리고 양성애자",,2024,20240607,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스,판타지",한국,성인물(에로)
20249416,청춘 18X2 너에게로 이어지는 길,18x2 Beyond Youthful Days,2024,20240522,장편,개봉,"대만,일본",멜로/로맨스,대만,멜로/로맨스
20240372,처음 본 대물에 젖어버린 유부녀,,2024,20240606,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240371,성욕이 너무 강한 글래머,,2024,20240606,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240125,나쁜 녀석들: 라이드 오어 다이,BAD BOYS: RIDE OR DIE,2024,20240606,장편,개봉,미국,"액션,코미디",미국,액션
20241001,신도시 엄마들 IV,,2024,20240605,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240195,명탐정 코난 VS 괴도 키드,Detective Conan vs Kid the Phantom Thief,2024,20240605,장편,개봉,일본,애니메이션,일본,애니메이션
20227681,다섯 번째 방,Her 5th Room,2023,20240605,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20248615,금지된 장난 ,The Forbidden Play,2023,20240605,장편,개봉,일본,공포(호러),일본,공포(호러)
20240162,빼꼼: 미션 투 마스,Backkom Bear: Mars Mission,2023,20240601,장편,개봉,중국,애니메이션,중국,애니메이션
20247860,바커스: 슈퍼스타가 될 거야,The Barkers Team,2022,20240601,장편,개봉,러시아,애니메이션,러시아,애니메이션
20249881,옆집유부녀의 가슴애무 터진날,,2023,20240531,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20249880,연속발기 새엄마의 테크닉,,2023,20240531,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20240356,불륜에 중독된 변태 유부녀,,2024,20240531,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240357,남동생마저 노리는 욕정녀,,2024,20240531,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20247263,여친엄마의 명품 몸매,,2023,20240529,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20240204,동창회의 목적 2024,,2024,20240524,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20247824,스와핑 : 남의 여자가 더 맛있다,,2024,20240520,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20249996,옆집 부인 상담중,,2023,20240517,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20210127,화녀,Wannabe,2024,20240314,장편,개봉,한국,스릴러,한국,스릴러
20234675,파묘,Exhuma,2024,20240222,장편,개봉,한국,"미스터리,공포(호러)",한국,미스터리
20212393,정순,Jeong-sun,2023,20240417,장편,개봉,한국,드라마,한국,드라마
20236697,장인과 사위,My Old Man,2023,20240215,장편,개봉,한국,"코미디,드라마",한국,코미디
20236181,은하수,Galaxies,2023,20240410,장편,개봉,한국,드라마,한국,드라마
20235253,외계+인 2부,Alienoid,2023,20240110,장편,개봉,한국,기타,한국,기타
20247437,브레드이발소: 셀럽 인 베이커리타운,Bread Barbershop : Celeb in Bakery Town ,2024,20240301,장편,개봉,한국,애니메이션,한국,애니메이션
20228797,범죄도시4,THE ROUNDUP : PUNISHMENT,2024,20240424,장편,개봉,한국,"액션,범죄",한국,액션
20232263,모르는 이야기,Unknown Narrative,2023,20240424,장편,개봉,한국,"판타지,어드벤처,드라마",한국,판타지
20247228,뒤주,,2024,20240328,장편,개봉,한국,"공포(호러),미스터리,스릴러",한국,공포(호러)
20247933,당신이 잠든 사이,While you were sleeping,2021,20240320,장편,개봉,한국,"미스터리,멜로/로맨스",한국,미스터리
20248670,다시 김대중-함께 합시다,,2024,20240328,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20228558,늦더위,Late Summer Heat,2022,20240522,장편,개봉,한국,드라마,한국,드라마
20235353,길위에 김대중,Kim Dae Jung on the road,2023,20240110,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20246953,검은 소년,Walker,2022,20240207,장편,개봉,한국,드라마,한국,드라마
20247038,DMZ 동물 특공대,DMZ Animal Rangers,2023,20240214,장편,개봉,한국,애니메이션,한국,애니메이션
20219375,1980,1980: The unforgettable day,2024,20240327,장편,개봉,한국,드라마,한국,드라마
20249985,그녀의 아늑한 구멍,,2023,20240517,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20235495,형수는 섹스를 배운다 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247476,터져버린 성욕,お義母さん…女房よりもずっといいよ,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247719,쾌감에 젖은 새엄마,田舎の近親相姦　息子が母を犯す瞬間(二ノ宮慶子),2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247255,젖은 속옷에 비친 유부녀,私、屋根裏に棲み着いた我が家の前オ ーナーに、犯され続けています,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235515,적극적인 조카의 몸 무삭제판,,2023,20240516,기타,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247475,욕정에 젖은 맛,続・異常性交　五十路母と子其ノ弐拾伍,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20248738,아내가 모른 비밀사정,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235195,새엄마는 관계중 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235041,상사의 음란 아내 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247708,무방비 욕정,続・異常性交　五十路母と子其ノ弐拾四,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235058,몸으로 받은 택배 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235037,몰래하는 와이프 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240368,친구가 내 남편 팬티 내려주는걸 목격했다,MAMATOMO,2022,20240530,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20240370,야한 취미의 변태녀들,,2024,20240530,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240353,백치미 가득한 육덕녀,,2024,20240530,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240351,단백질 도둑 치아키 : 빨딱 섰네,KURABUNONOZOMIYA,2023,20240530,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20235032,몰래 들어온 유부녀 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235036,남편 몰래온 도련님 무삭제판,,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247231,굶주린 앞집 여자,向かいのオトコに覗かれ興奮する早濡 れ淫乱人妻,2023,20240516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20248617,창가의 토토,Totto-Chan The Little Girl at the Window,2023,20240529,장편,개봉,일본,애니메이션,일본,애니메이션
20240177,정욕,(Ab)normal Desire,2023,20240529,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마
20233508,오늘부터 댄싱퀸,Dancing Queen,2023,20240529,장편,개봉,노르웨이,드라마,노르웨이,드라마
20249403,아침이 오면 공허해진다,"When Morning Comes, I Feel Empty",2022,20240529,장편,개봉,일본,드라마,일본,드라마
20249534,분노의 강,The River of Wrath,2023,20240529,장편,개봉,한국,드라마,한국,드라마
20249783,난 엄청 창의적인 휴머니스트 뱀파이어가 될 거야,Humanist Vampire Seeking Consenting Suicidal Person,2023,20240529,장편,개봉,캐나다,"코미디,멜로/로맨스,드라마,공포(호러)",캐나다,코미디
20249845,결속밴드 라이브 -항성-,,2023,20240529,장편,개봉,일본,공연,일본,공연
20236171,세틀러스,Settlers,2021,20240515,장편,개봉,남아프리카공화국,"SF,스릴러",남아프리카공화국,SF
20240311,구멍가게 아가씨들,,2024,20240515,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240075,질퍽한 E컵 풍속녀 무삭제판,With A Girl Befriended,2022,20240514,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20247023,스와핑：새엄마의 명품 몸매,,2023,20240514,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20249455,발정 난 친구 여동생,,2024,20240514,장편,개봉,한국,성인물(에로),한국,성인물(에로)
